Hip ID,Gaia Source ID,Hip RA,Gaia RA,Hip Dec,Gaia Dec,Hip pmRA,Gaia pmRA,Hip pmDE,Gaia pmDE,Hip Vmag,Gaia Gmag,Gaia Parallax
HIP96100,Gaia DR2 2261614264930275072,293.09,293.09735942038924,69.66111111111111,69.65369255009136,0.6,597.8780504011394,-1.74,-1738.261253154377,4.67,4.3838186,173.24049947481834
HIP109474,Gaia DR2 2223560373653613312,332.6616666666667,332.66078844307987,70.1325,70.13268276436708,-0.06,-65.50885569358014,0.02,25.336346803312484,5.52,5.4020395,30.65243146141051
HIP2120,Gaia DR2 530158019855216896,6.719583333333333,6.717855293735732,70.14222222222223,70.14179221050321,-0.14,-136.99893605293292,-0.15,-146.20466403996556,10.5,9.697594,61.844353672665214
HIP3876,Gaia DR2 536088338900732544,12.443749999999998,12.448435235694099,70.44944444444445,70.45035593550071,0.37,369.74387201439765,0.2,201.84100164630797,7.75,7.487717,46.344910529831104
HIP29761,Gaia DR2 1107458592882148096,94.01124999999999,94.01100225579769,70.78138888888888,70.7796663485434,-0.01,-12.630661728852012,-0.44,-443.50236871445094,7.43,7.216238000000001,38.162790411205705
HIP4856,Gaia DR2 533621859441169920,15.634166666666665,15.658240192738075,71.67972222222222,71.67817353188352,1.75,1746.8138693417945,-0.38,-381.6096592305167,9.98,8.933432,121.42374778335062
HIP86141,Gaia DR2 1651235193817400448,264.05583333333334,264.0569156467185,71.87833333333333,71.87819592592646,0.09,91.1164209758545,-0.04,-37.29199907277858,8.55,8.164163,52.45504312297854
HIP9598,Gaia DR2 546439965991980288,30.858749999999993,30.858160506098212,72.42111111111112,72.42139101052211,-0.04,-41.952791338255984,0.02,23.870767646015665,3.95,3.8606951,22.379274364570275
HIP54952,Gaia DR2 1078773262224027520,168.79958333333332,168.7934895530029,73.47500000000001,73.47568894377658,-0.4,-403.47055749702184,0.11,112.32502800030129,7.68,7.2976947,69.12169897165735
HIP14862,Gaia DR2 547825694242685184,47.984583333333326,47.98468137545759,74.39361111111111,74.39328442928317,0.01,13.894687647413562,-0.09,-86.64973633627358,4.85,4.787192299999999,19.955389371242877
HIP77409,Gaia DR2 1703559779655983616,237.04166666666666,237.0432445392084,74.41388888888889,74.41280204696642,0.11,110.04299725722349,-0.3,-304.3122863174136,9.24,8.840423,38.90137870987828
HIP46343,Gaia DR2 1124490092418453376,141.72124999999997,141.7152454610791,75.93416666666667,75.93385102342845,-0.35,-345.8408200968734,-0.1,-95.3626714272686,9.02,8.560818,47.735577649498474
HIP14633,Gaia DR2 548172349642820352,47.26875,47.272135291372784,76.0411111111111,76.03906475865412,0.19,194.75830749642338,-0.49,-487.2139788943406,9.82,9.156032000000002,47.53541042151001
HIP18774,Gaia DR2 551050046451136256,60.33166666666666,60.33774970035146,76.15916666666668,76.15702240491498,0.33,332.34739492192034,-0.55,-546.1496017590039,8.2,7.799949000000001,61.61774180198096
HIP94083,Gaia DR2 2292498687560557056,287.29124999999993,287.29214336772037,76.56027777777777,76.55998954356487,0.05,52.869674071497094,-0.12,-119.09248290219736,5.11,5.006759,36.405949777280135
HIP6379,Gaia DR2 560130775546153344,20.49625,20.495656221364765,76.71000000000001,76.71014752539872,-0.03,-34.643178780467984,-0.03,-32.66015246740153,7.17,6.9251595,58.82159027209613
HIP2422,Gaia DR2 540077264003238528,7.729583333333332,7.736008681174657,77.01916666666666,77.0192566333428,0.34,339.87841516307566,-0.03,-34.3222036498739,6.18,5.9401054,26.03345891816002
HIP99427,Gaia DR2 2290483248388179328,302.7183333333333,302.7195241618043,77.2388888888889,77.24118186163058,0.06,57.28804427804687,0.51,513.2480501116238,8.88,8.31328,59.44280702245906
HIP59504,Gaia DR2 1693272581363394304,183.04958333333332,183.04998476287682,77.61611111111111,77.61632754211588,0.01,10.229764877403092,0.02,19.55486573507649,5.14,5.039751,29.794222398425326
HIP80480,Gaia DR2 1709205638721316352,246.43,246.42741304339438,78.96361111111112,78.96431110501496,-0.11,-112.4991425432055,0.1,105.34579564168621,5.55,5.498908999999999,24.172531959107772
HIP115147,Gaia DR2 2282846074981010688,349.8608333333333,349.86558626545457,79.00333333333333,79.00383169224173,0.2,203.46432252570858,0.07,72.4494117009084,7.53,7.2817,52.73253802367601
HIP25110,Gaia DR2 553480551264062848,80.63958333333332,80.63789794941198,79.23111111111112,79.2318487516368,-0.08,-78.38562179865941,0.16,162.11803455728972,5.08,4.9279194,47.69770448932927
HIP32439,Gaia DR2 1141280704422528128,101.55916666666666,101.5566004828179,79.56472222222222,79.562209943614,-0.1,-99.01467881064754,-0.6,-603.9240504561969,5.44,5.2796383,54.92920014056978
HIP15638,Gaia DR2 567659818855055488,50.34083333333333,50.350888143511966,79.96722222222222,79.96850441975054,0.41,410.31474158418894,0.28,287.77993126350015,11.2,10.235836,71.75752761712366
HIP6344,Gaia DR2 565471721996476160,20.37875,20.38587157292741,80.15166666666667,80.1514558323923,0.28,281.23053365841207,-0.08,-79.884275644909,9.67,9.157391,40.9571652660442
HIP38784,Gaia DR2 1139252071109797760,119.07166666666666,119.05966234940875,80.26527777777778,80.2659271226612,-0.48,-476.01677844757074,0.09,89.17891627510231,6.55,6.36027,58.30876889741333
HIP75809,Gaia DR2 1720995598827435648,232.29666666666665,232.2907673091832,80.44833333333334,80.44906538850921,-0.23,-225.10872554765348,0.11,107.57520174032149,6.57,6.4564185,45.857745839149246
HIP75829,Gaia DR2 1720995598827436928,232.3483333333333,232.3426520653537,80.45,80.4507245313396,-0.22,-217.81741820422002,0.11,105.94722347407783,7.3,7.130086,45.80378170867835
HIP46417,Gaia DR2 1144584084028819072,141.98416666666665,141.98431873648843,80.58,80.57833667653152,0.01,9.149572645237242,-0.44,-438.90568027517514,9.27,8.810924,43.298542901848144
HIP70857,Gaia DR2 1721626615421969408,217.34291666666664,217.3409003043457,80.80972222222222,80.80928645088787,-0.07,-76.84858641068888,-0.13,-129.87700261685515,6.88,6.6612134,50.76009474273859
HIP112527,Gaia DR2 2299942278201276288,341.8829166666667,341.876871886869,83.69694444444445,83.69753070068629,-0.15,-151.6373100401061,0.12,116.84593646068006,7.53,7.2789649999999995,51.116717744472275
HIP51819,Gaia DR2 1147862174868109184,158.79708333333332,158.79782721226346,84.39916666666667,84.39952775999087,0.02,19.736946333584378,0.05,47.82587895949963,7.29,7.067319,47.30059735789587
HIP85699,Gaia DR2 1727877167227120128,262.6983333333333,262.702788467463,86.96777777777778,86.96808923308706,0.06,55.49335551786577,0.01,10.138920101658572,5.78,5.7203254999999995,20.463520728595675
HIP64690,Gaia DR2 5765846127180770432,198.85999999999999,198.83768330217083,-87.56055555555555,-87.5613566785776,-0.22,-222.1118310708904,-0.16,-156.28628703338953,7.11,6.938769000000001,40.38052380515553
HIP69896,Gaia DR2 5772879737424829184,214.55791666666667,214.55734967043358,-81.0075,-81.00803930794173,-0.02,-19.853563761306823,-0.07,-65.41333404927856,4.89,4.8056335,23.16512195751021
HIP61792,Gaia DR2 5788524757093517568,189.96291666666664,189.9452493438816,-77.84305555555555,-77.84172344734505,-0.85,-863.4962671310187,0.36,354.92299268911705,9.05,9.060999,38.14572162070571
HIP110078,Gaia DR2 6356922790630285312,334.4608333333333,334.46006970345064,-77.51138888888889,-77.51149577831508,-0.04,-37.12517176978459,0.01,13.831592167263505,5.49,5.404808999999999,25.73747335638587
HIP40702,Gaia DR2 5210240323024349440,124.63166666666667,124.63357098303601,-76.91944444444445,-76.91926305104181,0.11,111.95585877517702,0.11,108.27552044491163,4.05,3.8856443999999994,51.94335120512871
HIP117828,Gaia DR2 6377828354964753792,358.45874999999995,358.4630367081545,-75.6325,-75.63416596628106,0.24,243.9260222993944,-0.38,-379.24877513895564,9.99,9.003045,98.8631258881508
HIP110712,Gaia DR2 6357835694518769408,336.4633333333333,336.4641014650698,-75.01555555555555,-75.01563254910279,0.06,57.55040907371294,0.01,12.925068079374304,6.12,5.9615089999999995,42.72363847369858
HIP29271,Gaia DR2 5264749303461634816,92.56041666666667,92.56229319143101,-74.75277777777778,-74.75395865619828,0.12,121.20317456031113,-0.21,-212.09960011491088,5.08,4.8503428,97.89834825925772
HIP107022,Gaia DR2 6370513647703084544,325.12416666666667,325.1218818831778,-74.07416666666666,-74.07336732302636,-0.14,-138.68249039491926,0.21,212.39689885000342,7.07,6.8600699999999994,44.972983256182474
HIP50954,Gaia DR2 5205029672995661056,156.09875,156.0985315599156,-74.03138888888888,-74.03173369082086,-0.02,-14.79651940746468,-0.03,-28.42591809178165,3.99,3.8256538,61.94737948583904
HIP11852,Gaia DR2 4644127147661088256,38.245416666666664,38.24758387949488,-72.68722222222223,-72.68658105718966,0.14,140.84100863975783,0.2,197.1141545282213,8.84,8.45144,43.22277129058834
HIP98106,Gaia DR2 6416143002299883904,299.0670833333333,299.06711715433045,-72.36416666666666,-72.36558393390006,-0.01,-12.3387406246476,-0.3,-299.0933339241276,8.4,8.068648,42.44914358018338
HIP63613,Gaia DR2 5843518239923379328,195.56791666666663,195.57132237567768,-71.54861111111111,-71.54895853635333,0.26,263.57915771133855,-0.02,-25.069644330766764,3.61,3.1383994,38.66389289767146
HIP27080,Gaia DR2 4657193606465368704,86.13291666666666,86.12907101861458,-70.14333333333335,-70.13823771414397,-0.31,-309.4240765224714,1.24,1238.7798678942938,8.09,7.8520103,37.83112049298581
HIP114416,Gaia DR2 6387649914378668160,347.5858333333333,347.58650431860303,-68.83888888888889,-68.83752106518818,0.07,66.85669906588622,0.32,319.29357481039256,8.7,8.368356,47.50853466950529
HIP61291,Gaia DR2 5856411869205581568,188.3808333333333,188.37427210188,-68.75555555555556,-68.757154277027,-0.55,-545.8578022450919,-0.31,-312.46872434684036,7.13,6.889384,61.7190973300282
HIP11001,Gaia DR2 4693818888483537664,35.437083333333334,35.436663433031065,-68.65916666666668,-68.65940473041671,-0.05,-49.79320991509582,0.0,2.0638304472535705,4.08,4.0004396,23.718645309695066
HIP94150,Gaia DR2 6421542154150684160,287.4704166666666,287.4720998671882,-68.42416666666666,-68.4246354246999,0.15,155.08795646123042,-0.04,-42.97563590973856,5.31,5.0312567,27.04053017748629
HIP169,Gaia DR2 4706564427272810624,0.5362499999999999,0.5388855203328848,-68.28055555555555,-68.28173987496878,0.21,216.4253950958825,-0.23,-226.58533586295368,9.24,8.915262,65.8082930184019
HIP12394,Gaia DR2 4695167130257150592,39.897499999999994,39.89835491013935,-68.26666666666667,-68.26694680140228,0.09,87.33938864118052,0.0,0.3808459275561185,4.12,4.0370154000000005,21.115945165775265
HIP436,Gaia DR2 4706630501049679744,1.3237499999999998,1.3223716392788143,-67.8325,-67.83500344666595,-0.12,-116.67495913417886,-0.56,-560.4358920224352,8.49,8.084105000000001,61.0312831089203
HIP114361,Gaia DR2 6391176735363140480,347.42083333333323,347.41701357811286,-67.73277777777778,-67.7337432754809,-0.32,-318.18351184738134,-0.22,-213.8213058109718,8.29,7.824776600000001,67.39600783583124
HIP110935,Gaia DR2 6385955326441803264,337.1570833333333,337.1586549074996,-67.4888888888889,-67.48936823698146,0.15,150.68318810412157,-0.07,-71.2660655627039,5.56,5.5043135,22.765939973448976
HIP5496,Gaia DR2 4704272495284592512,17.595416666666665,17.59975760889702,-67.44472222222223,-67.44247122027329,0.39,393.81341368215294,0.57,584.0311904897443,9.8,8.700078,121.44867247133713
HIP98959,Gaia DR2 6427244702486210816,301.3866666666666,301.39596158583635,-67.32083333333333,-67.32379924946989,0.84,845.3464843548062,-0.67,-674.0283726561256,6.07,5.899171400000001,55.819695784208825
HIP114980,Gaia DR2 6388327179181381248,349.3225,349.3262207405734,-66.93777777777778,-66.93965191923519,0.35,354.8663870584503,-0.41,-406.9455292908797,9.02,8.640088,35.1336645173998
HIP95467,Gaia DR2 6434153380720177664,291.28999999999996,291.287373057267,-66.46861111111112,-66.46778384762395,-0.23,-230.93079107537773,0.24,235.774815763222,8.4,8.092276,37.178710766303574
HIP44382,Gaia DR2 5248192926090003968,135.61166666666665,135.61162962125786,-66.39583333333334,-66.39648572888235,0.0,-0.3550710879322878,-0.1,-93.94099094918472,4.0,3.8979352,26.48837949828895
HIP41312,Gaia DR2 5273030069127658240,126.43416666666664,126.43377319963413,-66.13666666666667,-66.13754276049549,-0.04,-34.47791756375227,-0.15,-151.02430711239813,3.77,3.3245006,29.830916487534708
HIP39342,Gaia DR2 5274724274807870336,120.62999999999998,120.62827193539465,-66.02083333333333,-66.02150239695285,-0.16,-158.07972708545861,-0.13,-130.8878010694718,7.18,6.9215,57.882255314414934
HIP117815,Gaia DR2 6485255520080979968,358.41624999999993,358.41571606533563,-65.94694444444445,-65.94677031234244,-0.04,-42.37254242722677,0.09,84.83950942669287,6.64,6.4925995,39.54529475224681
HIP27100,Gaia DR2 4660016396371388672,86.19333333333333,86.19290337652912,-65.73527777777778,-65.73547677032236,-0.03,-28.833906696404146,0.01,7.0783442379041075,4.34,4.2347183,22.68122107989798
HIP105858,Gaia DR2 6401464693866921472,321.61083333333335,321.61168883015995,-65.36611111111111,-65.36275113690225,0.08,80.8768479189588,0.8,801.1890937064037,4.21,4.0002949999999995,107.85254212679108
HIP92024,Gaia DR2 6438274350302427776,281.3620833333333,281.36241124626247,-64.8711111111111,-64.87190416152632,0.03,32.07289348293991,-0.15,-150.18155237276298,4.78,4.693094,35.289090859116264
HIP59072,Gaia DR2 6053245135151088512,181.72041666666664,181.7207536048011,-64.61361111111111,-64.6138896950815,0.03,34.38538192205861,-0.04,-36.94188695720892,4.14,3.9841821000000004,51.26638152622751
HIP118121,Gaia DR2 6485789573494536832,359.39624999999995,359.39694329213165,-64.29805555555555,-64.2984957417678,0.08,78.84986904246493,-0.06,-62.04927053421425,5.0,4.9576150000000005,21.24250017163375
HIP80645,Gaia DR2 5828317422956035072,246.98874999999995,246.98946571198925,-64.05777777777777,-64.05783001330184,0.05,53.596904824592215,0.03,26.06546799691969,5.28,5.180651,24.94144584248532
HIP55779,Gaia DR2 5237611398000522880,171.4295833333333,171.42667110784495,-63.97222222222222,-63.97276076127649,-0.31,-315.1740341782402,-0.07,-66.40128201355337,5.18,5.0146394,36.34051143198196
HIP89805,Gaia DR2 6629790584164277376,274.9170833333333,274.9175946457022,-63.88638888888889,-63.88774916230098,0.04,39.2581886242761,-0.28,-275.73560644542016,6.17,6.027553599999999,42.57936202345715
HIP13389,Gaia DR2 4721111481504251264,43.092499999999994,43.10188933470466,-63.67972222222222,-63.67707980482411,0.98,979.9167438535443,0.63,634.4759028209446,11.3,10.318219000000001,85.14425222566301
HIP16069,Gaia DR2 4673947174316727040,51.74666666666666,51.750188216783705,-63.49888888888889,-63.500165999997456,0.36,355.08411279241136,-0.25,-247.46024382926709,8.08,7.679057000000001,61.245519253669435
HIP77952,Gaia DR2 5826168461827543168,238.7858333333333,238.783866612491,-63.43055555555555,-63.432455909961064,-0.19,-186.83752075699311,-0.4,-398.91450032987456,2.83,2.6559207000000002,79.42917792134587
HIP34890,Gaia DR2 5285775539195330560,108.27958333333332,108.27697402068122,-63.344722222222224,-63.34246906129191,-0.27,-267.0083913339463,0.58,575.7840849179709,9.08,8.566749,50.966201429699936
HIP63550,Gaia DR2 5863130980814698112,195.33166666666665,195.3281249154768,-63.19499999999999,-63.1968220143388,-0.39,-391.3954287491938,-0.41,-411.1883153769603,10.9,10.084325,59.316187442867935
HIP2578,Gaia DR2 4900916679578514048,8.182916666666666,8.183760428169796,-63.03138888888889,-63.03171624495882,0.09,86.41909726506046,-0.05,-50.35512858250196,5.07,5.0347404000000004,21.78560986674568
HIP16245,Gaia DR2 4674061072553303040,52.344583333333325,52.34810935343317,-62.9375,-62.93592051766968,0.38,382.1130390695097,0.37,373.8538635100392,4.71,4.563544,45.97048569155663
HIP15330,Gaia DR2 4722111590409480064,49.442499999999995,49.45485101597959,-62.57527777777778,-62.57252282841514,1.34,1337.5907579621569,0.65,649.9297619612582,5.53,5.3055005,83.06254972342687
HIP15371,Gaia DR2 4722135642226356736,49.55333333333333,49.56582569172126,-62.50611111111111,-62.50357416977396,1.33,1331.15051022417,0.65,648.5234299794962,5.24,5.0193624,83.01215189938092
HIP92451,Gaia DR2 6631770869026896512,282.6108333333333,282.61183496950315,-62.05083333333333,-62.05077453699441,0.09,89.19700783586838,0.06,60.2288532188283,10.7,9.881053999999999,59.74683286005139
HIP114948,Gaia DR2 6489909443564308224,349.24041666666665,349.24198316742934,-62.00111111111111,-62.001310132203685,0.18,176.5274668167726,-0.03,-25.65578155323589,5.64,5.502028,48.87611914534608
HIP31878,Gaia DR2 5479782647926975360,99.95833333333333,99.95818769388114,-61.47805555555556,-61.477879873152865,-0.03,-27.30552770313057,0.08,74.99493256626758,9.71,9.252085000000001,44.961570958188325
HIP74273,Gaia DR2 5876112300125320448,227.68624999999997,227.68475868863842,-61.42222222222222,-61.422374700243864,-0.18,-185.5884321299261,-0.01,-12.085812227973594,6.29,6.133279,41.61599057228004
HIP70035,Gaia DR2 5854627701096227200,214.9645833333333,214.96310907792648,-61.272777777777776,-61.27335927756143,-0.17,-165.29005624322946,-0.09,-89.30567733845861,5.22,5.135984,21.131765338339047
HIP62268,Gaia DR2 6056280401373072000,191.40874999999997,191.40954513242968,-60.98111111111111,-60.981603891514816,0.11,112.9679903586828,-0.06,-65.82995388593241,4.69,4.3270406999999995,26.09086355418757
HIP108567,Gaia DR2 6409473742721612544,329.88375,329.88363143278383,-60.93277777777777,-60.933377160314855,-0.01,-10.19845643154142,-0.09,-94.01365035119363,9.53,9.063396000000001,42.1404907391232
HIP83990,Gaia DR2 5914096303621755520,257.54333333333335,257.54375492116185,-60.728611111111114,-60.726234791465494,0.07,71.08103050351612,0.59,589.2297896414718,7.38,7.102166,72.73167297920492
HIP101612,Gaia DR2 6454999399628150016,308.8954166666666,308.895821438771,-60.58166666666667,-60.58254924384585,0.07,70.27126717254596,-0.19,-184.9629810040997,4.75,4.643781,35.34359849447689
